autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
KrysticMusic,Ableton Live 12 Made Easy | First Beat in 10 Minutes (Beginner's Guide),https://www.youtube.com/watch?v=ILzm_cHLzvo,Beginner Guides (Beginner Guides),1719,2025-09-13,10:00,600,-30.38,54.11,26.89,,
EDMProd,CREATIVE Comping in Ableton?,https://www.youtube.com/watch?v=mUoUkPl1PiU,Beginner Guides (Beginner Guides),1681,2022-08-10,13:31,811,-22.62,80.65,-4.94,,
EDMProd,The Ultimate Ableton Workflow Guide [FULL COURSE],https://www.youtube.com/watch?v=oSqDqAiWJ3g,Beginner Guides (Beginner Guides),1667,2026-08-04,02:14:44,8084,-69.38,2.36,40.78,,
The Sound Design Channel,"ABLETON Synths Tutorial | Analog, Wavetable, Operator | Beginners Sound Design",https://www.youtube.com/watch?v=Z5ivvUJHY6E,Synthesizers (Synthesizers),1638,2023-08-10,15:25,925,25.03,-95.08,-2.29,,
DJ Phil Harris,LOUD ABLETON MASTER - A-Z Guide!,https://www.youtube.com/watch?v=KWG0z00U3GU,Beginner Guides (Beginner Guides),1571,2026-01-11,41:03,2463,-37.18,80.27,37.27,,
Gourlie Records,Operator Sound Design in Ableton Live 11,https://www.youtube.com/watch?v=U-shKAc1jNM,Synthesizers (Synthesizers),1435,2021-08-10,01:17:28,4648,2.12,-89.86,23.17,,
Recluse-Audio,Ableton's Wavetable CANNOT Make Noise???,https://www.youtube.com/watch?v=TZos95zz24s,Synthesizers (Synthesizers),1420,2022-08-10,17:07,1027,-19.26,-72.95,-12.92,,
EDMProd,Ableton Live: The One-Knob Trick for Faster Sound Design,https://www.youtube.com/watch?v=w-wNqmK8Si8,Synthesizers (Synthesizers),1384,2025-08-09,51:41,3101,-10.89,-78.0,36.76,,
Eric Ameres,"M4L: Step Sequence Device Parameters : New Ableton, Max for Live tutorial",https://www.youtube.com/watch?v=ydQGd8S9dlM,Max for Live (M4L) (Max for Live (M4L)),1253,2011-08-13,15:21,921,98.5,-34.54,40.8,,
Loudon Stearns,Designing an MPE synth in M4L 1. MPE in Ableton,https://www.youtube.com/watch?v=XPjsKGY9e80,"Synthesizers (Synthesizers, Max for Live (M4L))",1167,2021-08-10,02:00,120,31.31,-41.16,-4.44,,
Pierpaolo Ovarini,tRemap by somePlugin Tutorial (Free Ableton Plugin M4L - beta),https://www.youtube.com/watch?v=glyokd0CWG0,Max for Live (M4L) (Max for Live (M4L)),1163,2022-08-10,06:08,368,96.61,-15.29,73.59,,
Piff Riffs,How to Compress Vocals - Ableton Glue Compressor Tutorial,https://www.youtube.com/watch?v=mUb231stVxY,Vocal Effects (Vocal Effects),1068,2020-08-10,06:39,399,25.15,64.56,-74.49,,
